297083.0
295627.0
296035.0
295041.0
296169.0
293799.0
294866.0
295959.0
295148.0
296400.0
296235.0
296570.0
296681.0
296684.0
295762.0
296694.0
296173.0
295311.0
296017.0
295941.0
295386.0
296701.0
296515.0
294804.0
295744.0
294835.0
297542.0
296381.0
296180.0
295330.0
294524.0
296056.0
295982.0
297042.0
296673.0
296369.0
293789.0
293094.0
294470.0
296045.0
294294.0
295186.0
294320.0
293682.0
295774.0
294563.0
297496.0
296395.0
294055.0
294897.0
296913.0
294416.0
294965.0
295930.0
296308.0
295113.0
293971.0
297332.0
296113.0
297039.0
294638.0
294688.0
296592.0
296715.0
296488.0
296508.0
294402.0
293110.0
295516.0
294358.0
296400.0
297039.0
296956.0
297028.0
294824.0
293469.0
295467.0
294225.0
295129.0
297639.0
295680.0
296919.0
297574.0
295899.0
294230.0
295115.0
296426.0
295577.0
295899.0
294402.0
299334.0
294787.0
295292.0
294140.0
293697.0
295429.0
297280.0
295641.0
297610.0
296110.0
